customerid,transactionvolatility,spendingstabilityindex,creditutilizationratio,debttoincomeratio,missedpaymentcount,digitalactivityscore,portfoliodiversityscore
6168,0.07330445644253952,0.8876407700453416,0.09958273911881702,0.2095327602806981,0,77.15463401628296,39.1818525061917
6169,0.6958393865669821,0.825108203928176,0.12348275633786934,0.5748205182274879,1,74.84277064920303,50.30668995448958
6170,0.10043762963430808,0.8666722418293912,0.13365882547851815,0.17618945870147912,2,70.21368305452583,34.51804407932331
6171,0.19403639915805843,0.6524000201909008,0.05312031602006312,0.35098739210919777,1,70.03878696181398,59.618684692300064
6172,0.00543629346748753,0.7006253755164329,0.04396201756444533,0.14137313834419057,2,85.49917003672213,71.5444634775014
6173,-0.005151325413865038,0.5954496454561546,0.10938162494121825,0.1013458087765654,3,15.064255674761782,56.64213972844687
6174,0.27903770027136787,0.6288684400452647,0.03278445257511731,1.2215985172516348,2,84.32457725929328,47.0967822634279
6175,-0.01132653483900728,0.6734475773953159,0.19505137120371877,0.016105997666535393,2,59.91837376182416,80.92188325802793
6176,0.06853138954748174,0.7028190218359908,0.019013116389472784,0.624580530855652,0,82.77918096171081,49.084419891382325
6177,0.07490399883335516,0.47937329490942465,0.07770752515199156,0.02075835991288741,0,88.88284829231279,41.72750804913045
6178,-0.00625836238563604,1.0153473633954389,-0.0028424500753928966,0.6947750988494585,0,46.13579235309449,40.74281526559655
6179,0.06312260150632466,0.6100259276666263,0.0812581117571822,0.05424912598502157,2,79.98963920929027,53.86851851015832
6180,0.1373909570257977,0.7379219571054592,0.04709941812084607,0.01942149171165694,1,62.41567477422633,64.33731089614687
6181,0.20065960568996122,0.328056169736915,0.12821088174096856,0.16013252523562133,1,86.09207066643837,42.36041553695319
6182,0.003156865744721793,0.5555477324488564,0.12365235072321917,0.052472708447587835,0,56.421615720289864,70.40482451758908
6183,0.3019371656261627,0.7184380673890212,0.0837235812618018,0.08653632645978312,0,66.62049905195664,71.89841882705504
6184,0.09130553584598675,0.9291388778270366,0.0015767124704664445,0.008656439393222137,0,79.37432984818533,30.014229585902914
6185,0.009764031150584607,0.688134088059565,0.017557476052459622,0.4721003115872194,2,77.07648576127885,53.531862005937924
6186,0.11476615765790554,0.6516086115357769,0.06494888748578603,0.2475647669025549,3,44.46548489904126,81.04476571062641
6187,0.38190977279585936,0.8079791438927182,0.03342661765055378,0.21602569244216063,1,56.841813895973615,7.7580662263019775
6188,-0.005794466010432875,0.7036340053781531,0.2988679256469913,0.05167573703335099,2,56.93729300716122,52.698797628234246
6189,0.09018866908736603,0.73295304341666,0.005060728515926781,0.02774325203128422,0,97.69035542423921,39.72140082172285
6190,0.005118869409893145,0.6199481548718314,0.025397746457649487,0.27837480333604037,2,62.31046374495069,34.430326975229214
6191,0.05847202090268791,0.5054885648023383,0.06267647140485463,0.5807646710938881,1,64.11707655535534,70.52261475849231
6192,0.13869425488503898,0.6999499628897671,0.06653365345108464,0.33496692143024465,1,56.690516299339365,79.05181485848571
6193,0.597596612836556,0.6706034507969219,0.03437126537330991,0.03065853679069383,0,65.37169587696663,78.54481656021986
6194,0.2885629092967936,0.8420993377709379,0.0060117835754439145,0.1641364613278959,0,100.13889836555387,61.380229499311916
6195,0.008507096433936157,0.6263075895916143,0.04483716928131881,0.4031485945335489,1,70.76149380095308,68.906368302241
6196,0.007987669635551475,0.49864135556367795,0.0599217409848133,0.02889794912921731,1,76.13835847598948,27.442954021450603
6197,0.16677193642672178,0.5791247812735293,0.09984771087499478,0.4076603031706828,0,59.57900107669069,47.571129805025954
6198,-0.001760140367095514,0.7507649227808452,0.09050447587328081,0.6342785991815793,0,52.75153476957193,57.03055432678842
6199,-0.0013515031958827306,0.6707526241052435,0.10686040148284835,0.05430948109548969,2,78.14918220836746,80.46189139761944
6200,0.3145791789835991,0.7135174381733475,0.11267118905505463,0.06275766620355061,2,89.77939555590902,77.83855456762943
6201,0.02420779977142179,0.583458597330059,0.11931245726543911,0.09096612834873793,0,75.15430626883862,51.668208917091206
6202,-0.003386335241144317,0.6591640942438067,0.2255267236566115,0.34059144818792475,2,89.37955162294497,97.82349283442542
6203,-0.00418933500548993,0.9230022318532533,0.086090545083924,0.17637457269420573,0,55.218522613809014,36.78631482727599
6204,-0.0016475002088738033,0.920667568101738,0.07356287579931904,0.5826076750390229,1,81.24679367273833,48.707224329419546
6205,0.27666405871301913,0.6324378736128773,0.001551222086886933,0.6011323264209741,0,77.8518368177702,50.594179406057236
6206,0.5486433125271423,0.5442285634375859,0.09564546256172392,0.12977058051406398,0,80.07232006633875,56.81450837319264
6207,0.04259047821468448,0.20508824986329793,0.13928550283774804,-0.0022882735024979117,0,33.29138150583905,47.38267526325855
6208,0.13941892416697058,0.8348839945631115,-0.004434894956669072,0.2807282807980913,0,64.89056228634564,48.52058700706475
6209,0.012408707645989198,0.3666515685088746,0.0589936842294773,0.45906950442143724,0,87.17096742282038,43.404208804532715
6210,0.216082396145956,0.49861822515019705,0.14474333081419738,0.21400906452467033,0,86.8928532907204,52.357436256812264
6211,0.4931749103622439,0.621603109956679,0.06791106075106162,0.40004222920186183,1,98.65028343344808,30.944666906962198
6212,-0.006396991661223345,0.7224861214455337,0.024519217513166873,0.6646598430680707,1,95.390023047505,61.71425783356386
6213,-0.004964983311447624,0.8503391773700757,0.052361171754455454,0.26837084927224614,1,92.12064114678205,83.57984893410247
6214,0.01751471291949358,0.4077544032760778,0.15178058035651615,0.029294382608465258,2,56.610685226095974,42.6377738170582
6215,0.2723370748960299,0.8113678818598085,-0.005864269972342323,0.21593832571413293,0,88.87768475636588,90.83618162670106
6216,0.00022457795081801124,0.8537798256995086,0.005448540336076696,0.004412602453675862,0,83.37688793436519,62.02490105717161
6217,0.006696461645433277,0.497865445660758,0.10952425150978835,-0.003880353856640234,0,48.371924344771514,80.24530840363644
6218,0.1689921185353425,0.733956697436624,0.027630508161217267,0.44169715630686057,1,85.95503477254545,52.43702348492729
6219,0.15424707867814794,0.7659818043399362,0.10831392160487785,0.33554280148345506,2,78.88413641551662,45.367959393662794
6220,0.010618856939655835,0.7207844454664009,0.06286096680426251,0.4253259997688188,0,80.83070312019977,34.896878432543765
6221,0.044122260809868155,0.7786328464280241,0.009251677801498277,0.7214665638021989,0,80.11161328213646,43.372759977311304
6222,0.5438681851281435,0.4618512667813207,0.10168591951208673,0.025955448817788107,3,72.80579593984807,50.268316970564044
6223,0.19659496459377232,0.8433068225111211,0.011457870188641285,0.044754116835915764,0,73.57104691595823,98.76185574663518
6224,0.04072065837143321,0.8802185157151587,0.05221143319133869,0.43682450188803446,4,53.3181214705823,47.53596990984186
6225,0.052806674137128556,0.543569355672482,0.02609741294018536,0.3411387539072386,1,78.98627637450329,98.24170506096547
6226,0.04716434198932791,0.30241118705760023,0.07143235112334552,0.0041335256627659245,3,30.277946742069936,57.21714248520021
6227,0.017499533499657716,0.8055797727590194,0.15531451439028232,0.04886579072441902,0,44.02173092591088,44.89108736066447
6228,-0.009385461078419338,0.7160698812193041,0.2987597947814564,0.05667629991366421,2,68.59230960091945,81.79756705048426
6229,0.17835357541029057,0.4904761937011105,0.0019745615682638384,0.05411771096747345,0,75.04303468588418,58.129938904096626
6230,0.0608003052425536,0.7895761355110915,0.030880888695498467,0.06704575403559163,1,73.73654523445609,56.6097108764881
6231,0.2251061799183362,0.6742767594906564,0.07646404530525272,0.2530162412276867,1,82.96050594691575,76.96044639939394
6232,0.470172984739997,0.8698475963034232,0.10174931459676352,0.0794178265907203,0,48.68355200791724,72.30337350353197
6233,0.5044028596352124,0.7585952092523477,0.0611466663834002,0.19983278882668054,1,96.80846274211198,52.04948776162293
6234,0.08419583838311444,0.699366208902733,0.09564825948152628,0.3784354838319102,2,99.52655038651879,47.516704670972324
6235,0.21438864913815453,0.6034292028111076,-0.0016824926925477768,0.25198910587068596,0,74.84189919948226,15.552355636690379
6236,0.015504234075700257,0.817232178390437,0.03030834438440525,-0.01228968514561371,1,69.7444989078745,54.225850200068194
6237,0.05675050507913117,0.7241889411976745,0.014250106200845922,0.25343088106539235,0,92.0322775337502,79.06799148734014
6238,-0.006103086817867559,0.7394250046229511,0.05037052659685937,0.06325445137173905,0,86.5026593685437,28.650123213114945
6239,0.2732534819292534,0.5937676319769365,0.0455028620825575,0.149844374031684,0,81.13283762912087,55.13464081321076
6240,0.5012459717917818,0.864700261766739,0.162481314209091,0.1497369032703264,0,73.67349201348627,83.92527552375937
6241,0.01591130294635021,0.4193919092808329,0.08044512345737062,0.01947054768225387,3,39.714412811675494,49.52475964327532
6242,0.06570257188766382,0.5530978162029702,0.08552570708935962,0.2872921441492106,3,45.969847962243556,58.99511054455021
6243,0.5573543183578803,0.937770633975214,-0.0012023237757291527,0.45268151203666424,0,55.71923125297813,28.799878533224028
6244,0.11363854745159091,0.6626061671022019,0.03082438266651443,0.3028332953592657,4,44.12294487468147,61.23584339386417
6245,0.23970576058058757,0.7171753573933807,0.016997617317704702,0.2571195642800758,2,90.61784545097325,92.10312873252082
6246,0.08584242740857541,0.6924591298398316,0.01360834995302971,0.46633250754944,1,74.78999630946004,40.38214895610044
6247,0.2707310305479411,0.7025491850762161,0.005515410556023913,0.1931420512050001,0,71.57828719309087,17.306177432874676
6248,0.05504315340708853,0.8570023535582421,0.006099559748121965,0.2702951923716972,0,65.16171094540672,77.9633451206646
6249,-0.0013230082450210734,0.8282085501437899,0.18570754949963064,0.12046224691712719,2,31.609421204454137,52.3542311700131
6250,0.2601791435378654,0.7224661763623074,0.12887065744079668,0.3193678697622912,1,99.66743077062478,54.32371707033404
6251,0.27380025131393376,0.7390430630156366,0.028110736496576423,0.1681739414321262,0,82.34630318609052,98.54060664374407
6252,0.030218346292336093,0.8034546931340685,0.034995831891665996,0.11508996625233499,1,49.69110493100476,59.628167679008044
6253,0.06879304169540143,0.8231625161362209,0.021506372795354736,0.2933882290130895,1,76.50824991870759,52.71514736145558
6254,0.20209808795268222,0.8680518804549,0.05048258209414043,0.23959889797610473,0,95.14567641627414,28.35499051554357
6255,0.18075010115010082,0.844523207643432,0.004154513836091847,0.14727412289650232,0,99.83637631403556,99.24950099426732
6256,0.19071331619679727,0.7760188765260551,0.09318328009015135,0.43683638984467077,2,75.51832185265128,45.45337798566422
6257,0.07636724907669531,0.6929584399364292,0.07801635093518178,0.4143549896451957,2,75.89270028530174,75.57532003796047
6258,0.010450545277987389,0.6227089866241077,0.049994463123752116,0.2848711716952202,0,75.20701181965308,55.53048783142159
6259,0.0061816897261350034,0.23592055281772184,0.06726886774997388,-0.005957195361815049,1,76.61220694322026,70.12121330357358
6260,0.0010027801076868403,0.37690780879595226,0.06914214988558215,0.41128828688809665,1,70.36482858535382,70.38761121664865
6261,0.08006117398086735,0.5849810976223075,0.1058411963502805,0.03687385207617075,3,50.88169115530289,93.13050844771905
6262,0.011361055798481984,0.45127875149123,0.2730141699903975,0.4232993290513579,2,56.63552075081172,59.64373048148295
6263,0.24177762304969053,0.6682203791004124,0.06268151018931858,0.05554574254820016,2,101.04419354875986,59.671445084373325
6264,0.06036799096524671,0.7682141578701785,0.0726007436279608,0.36523075910049063,1,81.82637136164344,85.02210040214699
6265,0.06898913617490646,0.721757353174095,0.04886851729295605,0.4241766503646972,1,75.64386864529011,13.124133722270194
6266,0.04724546772780212,0.6789721795149225,0.08744722056749671,0.551564927275161,2,98.33929651972996,65.4673656956743
6267,0.1943551463009112,0.680573846745244,0.056668370790538776,0.27554560632833364,2,85.25343118528966,84.43584983227956
6268,0.004206570701902168,0.7292266824284638,0.09414559699121884,0.2947943343363137,2,66.53960316226824,77.79721656271182
6269,0.005073278417748128,0.5223821231438635,0.02120496005848324,0.026436451578671277,0,63.610196633968236,42.13368957349982
6270,0.5105557957909954,0.6850589958609219,0.09884035659462861,0.26470778317580607,2,71.1708394534117,49.84824068272458
6271,0.038127866639387276,0.6688722322485424,0.07845499445593493,0.0638054070933872,3,76.62150466365047,54.581546881740515
6272,0.07832769390420954,0.5876998037337099,0.05171229989935423,0.025747179773495,0,83.7261703045752,83.83466879694856
6273,0.1871753067629159,0.7330973550717985,0.017263000402406296,0.20433603786853533,1,80.67950866945483,54.86653755574439
6274,0.39483094544499453,0.4251490495079136,0.15427875312983885,0.5945450331236733,2,97.2686850794943,75.98244695566007
6275,0.0030086542114046433,0.6771575550244737,0.158465259116082,0.07510110014755561,1,58.91686891633625,49.55784940033014
6276,0.4181400016344441,0.789802354080783,0.10980827287038326,0.24717018448543862,1,44.45111525487228,98.88182902989489
6277,0.14445365534464727,0.6507780484543038,0.05897875807870752,0.19421310484074694,1,75.00328464842899,49.699769782852634
6278,0.4632570451838186,0.865569153865112,0.10236633648461822,0.15906672402921251,0,85.53112464393386,22.472936319314236
6279,-0.002876983851658299,0.9138350312895954,0.0328922259485062,0.14477820017931392,0,78.20999175323219,50.720217234275054
6280,0.03898059494638419,0.6896276419708689,0.09663360735302076,0.08980856287172462,1,68.77481204509657,67.46614251358642
6281,0.08440365181283972,0.849880097702353,0.06780677978555227,0.013705632734359985,0,70.48124824202638,37.89053219105083
6282,0.3007916621518142,0.7945099237239541,0.061866937814447395,1.2807870544167004,1,99.60716076406919,44.147973769739124
6283,0.22496757109629942,0.8870088298494923,0.09554080124496603,0.11742968458771401,0,82.88707803636407,42.374158080166055
6284,0.42243989314387953,0.8381476737425853,0.09215407938553646,0.4284457786049214,1,61.03424441779071,58.14702861208998
6285,0.3467491516300089,0.7085392707565001,0.08045196862363532,0.16622773630151938,0,59.704721528020144,21.026061632923557
6286,0.39046672688439854,0.7365429723418299,0.14398294420530988,0.28948090566381307,2,91.7508751732807,50.60966526507587
6287,0.3723279779015946,0.7299158276375802,0.045578265084944246,0.4434028060662894,1,59.20259634233914,53.83468264771593
6288,0.2512113080089776,0.5905487774160043,0.08777664584691869,0.09107749914054852,3,48.38539602550825,67.2824776050272
6289,0.26208203480873365,0.46910396750261496,0.1148479221959533,0.02329711508712365,0,77.34800641323584,72.4128452617246
6290,0.09575571442886963,0.6881783176735892,0.010897770205283382,0.38813071087276113,0,65.96410061410539,37.00393036721589
6291,0.5296675718295986,0.6134493455446746,0.0027194036564329657,0.3238281172819589,0,68.3813513999826,94.17242453138044
6292,0.2615900983175775,0.507619233305054,0.02019096524204031,0.005298449802207256,0,97.91578913155068,68.70973288522919
6293,0.2327302398263132,0.7641366924272355,0.025584360946851008,0.48956998385640976,1,53.83141724700498,67.48600142683372
6294,0.4868844821987982,0.5985875939028602,0.0943949638493643,0.31546758065909514,0,80.11183649019897,77.56333599676988
6295,0.14253816563756433,0.7558367342602654,0.06930454985525289,0.14765120806570586,4,55.54063953048471,69.44378614051232
6296,0.2789136906046102,0.9199099426598316,0.12045631279454116,0.2805514766696341,0,76.63743695179267,32.422513463259705
6297,0.025640812901719517,0.8458196393263521,0.000528364695932565,0.35907290193037855,4,57.098155902267365,53.213494533852874
6298,0.14780762195457683,0.8338281384902588,0.008794644576266435,0.5835548210668171,1,77.34364334606548,49.96782245798681
6299,0.39455771035495757,0.6187194415583096,0.07822211493433615,0.017098150149056413,1,64.84937641268914,56.10060021528841
6300,0.07042508800840466,0.5961907881190778,0.06056627475398538,0.0408703171056658,2,80.35889876467202,70.86332207747076
6301,-0.0009231466018298218,0.7869872480699159,0.12357360101311796,0.9484401670337064,1,75.77487599683118,42.148647892251674
6302,0.9935969495605584,0.7450763062415694,0.06975457983802084,0.37077937318023824,1,74.28933140160852,30.408006848924895
6303,-0.0036854828209345603,0.1981526774250092,0.1186526766778957,0.05205339897517719,2,80.470211395171,67.88174755943147
6304,0.056155386701830526,0.5284467707050712,0.0786791569575645,0.2945267259030472,3,45.501179247148535,49.84019917233913
6305,0.04118422358006857,0.2836943992146601,0.06661675990658163,0.04125703674485551,2,80.04974981268374,58.3550676661663
6306,0.4131828244520904,0.6367294115673975,0.019232712773982245,0.4462456152750797,0,82.44808650943118,76.61233460648981
6307,-0.010910752325396011,0.5465611323015998,0.01061487187621557,0.022758702037955797,0,77.41928293342558,57.05398754699332
6308,0.5801943548839142,0.560438590183675,0.0915813724291432,0.0516224261136565,1,78.2123178029875,48.2425578262334
6309,0.3223152046590333,0.8204638167304463,0.1983705210065013,0.5656247759225626,0,96.04992434811335,68.27139313181725
6310,0.11721649858716382,0.8919737839811301,0.0530360003264454,0.466752631515283,4,59.118307566383464,45.83960732703762
6311,0.07395206446837992,0.8248185244144524,0.02107167665786301,0.3362833784409178,0,74.9209934970608,61.07110617122005
6312,-0.00019942812600759474,0.3292380473854284,0.09180543876067082,0.01625206435430937,2,75.00143967288703,84.89075860357109
6313,0.009921217842292607,0.6854140898860682,0.014773411610710406,0.33605551844330306,1,43.892454812579125,45.673587946636694
6314,0.03238849877635826,0.5327942594684437,0.25213878626390573,0.17831356427267622,3,70.14433409492904,65.59701760635225
6315,0.0007824758182521097,0.5184974738317416,0.11378149362450732,0.030368269742340942,2,72.68187045924421,73.2016000361308
6316,0.6810450740152887,0.9148379973374964,0.05939037555544345,0.9503438593952076,0,76.6986939747217,40.65532862176147
6317,0.13044304702518061,0.7479324341502818,0.0448871802508873,0.29506204411320536,2,89.79145735676255,63.122529950901786
6318,-0.002038039160277061,0.5822935315350455,0.10876899429041999,0.11658304876709034,2,47.83367555595996,36.33935401502649
6319,-0.006495230246095246,0.3858421293294311,0.2002027439997993,0.012307366837733646,2,75.31802251146567,52.36452861207623
6320,0.0251651638934116,0.8954192490614019,0.007243227170807144,0.477880056823638,0,74.72384953019063,50.066477027841856
6321,-0.005306102292890774,0.616085859559128,0.09150887179123925,0.029930461129974884,0,73.01703233087287,56.487393150938196
6322,0.05373586268719946,0.7823516438754626,0.13615265682204197,0.2676500151691888,1,81.34943372549031,76.16237399303049
6323,0.12845739922531507,0.5062797909189112,0.039089933611437616,0.11556511659235985,3,71.37028876765989,61.913445516423636
6324,0.17827170990681332,0.4960941386796799,0.11292938047940658,0.01964073352870349,0,88.5619556580646,43.28251970284973
6325,0.05383689177752131,0.6025608483302718,0.0501837480182066,1.0519615296918159,0,66.63222233516794,98.17298158435543
6326,0.26966423543350515,0.6436846108353781,0.09892771708824011,0.5571990594942168,0,75.35305827391312,46.01909808536715
6327,0.22056887623198826,0.5604963666015044,0.010295850824949535,0.393076229102825,0,73.88548889391362,47.06743274517165
6328,0.14950512697772844,0.7439296819823452,0.01793276437049332,0.22490804743009174,2,81.01344874832972,86.14705098112803
6329,0.11128769888378928,0.837647757414202,0.005703121057228894,0.08617876715143627,1,97.64358393865594,43.11632344840627
6330,0.17644306618677724,0.7110369276270144,0.0038535452434590167,0.5952530441384323,0,43.50136739546511,64.99990416209522
6331,0.023744292786417515,0.9084825839035218,0.007484493198518828,0.008419876641951485,0,81.47860079815497,98.5070371732561
6332,0.23562144120766498,0.6145253725900033,0.09521592147268049,0.021011158631953325,0,100.9879156455016,44.70335798060297
6333,-0.004312207575274368,0.7552976617478181,0.1474348098403067,0.12797817109701187,2,62.847752912915055,39.09412532320829
6334,0.4438451319608391,0.4297447131763802,0.17650224527134717,0.008663488592718621,1,64.09863320041572,74.85039066646289
6335,0.19128512863300684,0.7228545444762008,0.08402373196778654,0.47136283278562385,0,57.090728994857116,45.4214240712454
6336,-0.004481724578454749,0.7428736893034431,0.07234892935297665,0.36464782678537927,2,75.51482928861701,47.70995555114956
6337,0.09034005596381225,0.6145575720519626,0.07931699809222893,0.13280403676531882,3,48.45348324218208,53.082759812411524
6338,0.19463306688868037,0.768663078454598,0.013743238648609137,0.46699809396439207,4,50.178008055407126,38.99896357383784
6339,0.08478558672953129,0.6565163762603923,0.09607608957086593,0.10924490823841385,3,59.35069893624845,53.75501324160631
6340,0.2594969951462902,0.7198780079646054,0.01817936603523858,1.233696055519531,2,78.96440407031312,68.21936470224193
6341,0.01996684498274723,0.7342452562592362,0.13520151401165106,0.25455482051346096,0,75.3115860095301,35.2561338743977
6342,0.12914305450803426,0.6719551546668895,0.0700273382103273,0.45198702792635115,0,49.088732719789206,49.86805987893938
6343,0.20666737773679256,0.5074777246387944,0.09244583388147351,0.036130935620054955,0,78.39779484607878,70.30829314176852
6344,0.31948649653499767,0.7769478414696898,0.05203311697006283,0.13282028352244668,0,53.02069549288655,58.929439722683185
6345,0.021236978243795723,0.5036283156212668,0.1267281567658576,0.4972643336093077,1,82.18267441587682,83.75616971199234
6346,0.08408471592697568,0.7390644228633385,0.23980618553849845,0.3748388869492759,2,95.94318276479503,37.3270372355437
6347,0.019544156734522478,0.5953028217360297,0.3277387220988902,0.6424201861027177,2,92.60098729834246,48.02515340338452
6348,0.1286523884696206,0.7902776156936222,0.04636586665669014,0.39715234300137314,4,53.224329064812544,71.2131244126437
6349,0.0616919139233915,0.8860946866701558,0.049308458137835486,0.07693670813752393,0,77.73547861302583,57.78766579148161
6350,0.22514879424336867,0.5741492736947396,0.09405979773917549,0.17926092366733512,0,74.38348563445967,57.79316191286511
6351,0.059167861889830795,0.7322993368971465,0.03666361426032612,0.3145853279870784,1,50.33687493638131,51.935807599751094
6352,0.7957552903474024,0.7603023388298323,0.02423642202385786,0.3699731375176476,0,67.59187304010332,24.35617543753409
6353,0.005147706318749834,0.5267863568982847,0.033361273539729216,0.046260940443316606,2,81.03151032154987,73.55866397631024
6354,0.33530110182314266,0.4716672433367388,0.21047344866976406,0.7141351790139063,1,71.44967312510818,61.61483777484209
6355,0.008520959323666727,0.7735968510634312,0.1376490504328125,0.1334154949923835,1,75.22452356583902,50.475993379987315
6356,0.004112553625648052,0.8086894123761397,0.1063990903444921,0.029856238021765374,0,98.4785403453765,94.74820530957216
6357,0.05094575405655326,0.4174390193213983,0.07747386581332101,-0.008865401639963716,3,38.94035812930803,62.16843447418314
6358,0.10042014233943765,0.7317293308772641,0.06998459140828879,0.1490803566962844,3,55.265780868714415,98.2302116343017
6359,0.1826281624141688,0.74167340373642,0.003184691825850329,0.4480740673011929,0,66.78586362839066,6.030626391406798
6360,0.07150945166034037,0.5819105336565922,0.09881027118205377,0.01980234404684983,3,76.98104010610054,60.12933570021155
6361,0.1251669512189259,0.7813183983618697,0.06178047671222733,0.34232697803449585,1,61.38348525147493,53.76042513453106
6362,0.2205263413541263,0.6489021675575379,0.04233658380499725,0.4839244814743764,0,65.72224316188544,19.716750364099646
6363,0.1174525033365473,0.6263356750949983,0.06658835293685728,0.2538627945298668,3,49.137566037682774,47.7096705041451
6364,0.24870699152369855,0.8549567156008548,0.05626042594347296,0.29782508196174223,1,75.72199261901142,83.43857143419984
6365,0.10524560449004386,0.5446737260760776,0.08386964982469935,0.023784024594976805,2,90.6857300697919,41.540385543022055
6366,0.20858122738402626,0.7712771211958417,0.058712844274020036,0.39055027284960864,2,86.62106363637177,73.73593373490569
6367,0.04245703372152243,0.9216188175903808,0.0013491897147659762,0.43692038084264495,4,51.25112945223003,37.64163843675752
6368,0.12372414108015728,0.6971772983228111,0.0442705815124495,0.19494758200617845,1,77.8558569193406,17.57634128676314
6369,0.37569262565731465,0.8123091642287343,0.044663007074514594,0.41926165619945943,2,96.38477681635106,35.36930149786879
6370,0.19430738840630044,0.6866183695388249,0.029764625629786573,0.4525247337174902,2,86.54322057130295,77.5612521350909
6371,-0.0026203360132973086,0.5293751950595336,0.007203925208282731,0.07033566970704211,0,71.90409017532946,50.60067842430402
6372,0.14328422853047912,0.4678263745000204,0.1945350148803903,0.03228262057219608,2,101.81933247853812,56.003670736204306
6373,0.511181575313646,0.7085308002130309,0.0662020339097202,0.523945283509866,1,47.665758519742866,47.174016949586346
6374,0.013586259825471153,0.47702249914394024,0.0982755369558907,0.012725350154445425,1,45.57817417860594,62.54896949240411
6375,0.02436706816333492,0.5239051123363938,0.09965265777513607,0.14121726525246492,3,38.93737833390165,79.71056936265632
6376,0.04354383901078511,0.39723254489801363,0.10145919139790889,0.18931530429961776,3,42.39868253982014,48.61005747089969
6377,0.1861505500842773,0.7924478208069272,0.10584195915038844,0.24954875984925104,2,72.61873894016644,73.14226184190166
6378,0.22791543080612325,0.5187587527461981,0.108167319730432,0.13184330241653064,1,81.14845405975859,53.186976588766676
6379,0.28296162472565844,0.7887494655241606,0.12411854143136795,0.15776500187983616,0,77.34573021718006,58.3825822619072
6380,0.3096387279909915,0.7334436746575839,0.05021998914657161,0.2814695485690877,1,64.42990594910603,63.882091210808184
6381,0.11731232428222393,0.697051816868155,0.06090000427473282,0.33532218962135374,0,76.44769363098142,38.99785959696254
6382,0.006422115932107536,0.651828420268629,0.09536758866514942,0.2735163564829298,0,58.55771293948659,18.819732393601775
6383,0.001129727737408881,0.2801167806018521,0.11084918851750271,0.05347743975964328,1,63.86911593224972,52.65670818649425
6384,-0.003244592413232883,0.537594823199488,0.11159384545233339,0.20996076555660764,0,85.4904471550322,57.3507970448776
6385,0.00509725915138215,0.5211584175574617,0.16347175239623868,0.16797984463929455,0,78.82448029398205,60.16281616060254
6386,0.0206829860897485,0.8811221785383532,0.05593393061252589,0.4966320861227589,0,79.8049457197665,44.40553926114272
6387,0.037119170703129215,0.7273526875144967,0.05380299364885928,0.4336726030173124,2,88.36878812002544,78.09977620427102
6388,0.06958030925255733,0.2063078243956104,0.34214390539808504,0.16009697598632838,2,72.60470930757889,36.07371352780039
6389,-0.003826804705988035,0.5103526892025092,0.13847787811176682,0.06694887610671602,2,31.837475768835148,58.418415418626566
6390,-0.0038947592554156307,0.4732480730790676,0.03982933045618687,0.1339018877720655,2,71.6240237710627,71.38816111288878
6391,0.34710106147666936,0.781235024754575,0.1578416576754034,0.15912805414300984,2,92.45721114774123,88.21559315169783
6392,-0.0001650859722012732,0.30202216395347037,0.08703987152115773,-0.0045217755295828,3,37.70839512200476,69.60864991688622
6393,0.22282755545791622,0.5785169736620368,0.12168348308224777,0.2942495612621267,1,58.561530315915874,75.2822496805083
6394,0.7478460776507502,0.36702912500584284,0.16718398365804377,0.2647505009243118,2,79.33797940985428,84.1649835803452
6395,0.0037095939173606707,0.646115895866813,0.09885355153873499,0.21184623577943162,2,72.39644949783829,49.85517382881761
6396,0.008425207987617256,0.6078780599141057,0.047232267338266035,0.4760741711452412,0,55.816979261391936,36.98713175941732
6397,0.4555964329357888,0.7337565358134177,0.02651849170111737,0.8221747460255671,1,74.85528715520418,36.84143449564358
6398,-0.001928097186923633,0.428342645165463,0.22471834177382435,0.0062685053406136,2,49.468056329059905,49.37809217656874
6399,0.0049245556606774266,0.8028785204073423,0.2899429184367378,0.19677837267689796,2,66.25345261838274,49.49114236290296
6400,0.04727391585164546,0.5610432047702709,0.06187180266267183,0.3371491765335851,1,73.32154222126196,86.14502544106108
6401,0.22847265926481647,0.697630378014701,0.03771516842788199,0.3076711290074666,0,87.35341279956835,76.6493754707151
6402,0.1193697209438732,0.8737168921663699,0.019812744233356328,0.44678805081493345,0,71.00657924759635,39.02797488222555
6403,0.3978793052508401,0.8979335473532242,0.03404691519759071,0.053769656357047974,0,78.79300463392349,13.069383443907931
6404,0.17865883525459317,0.7968408197248754,0.08048565393288701,0.046035863223333695,2,39.76913866088778,77.69135062004474
6405,0.10998185298273136,0.47618573240371553,0.09691503041646767,0.1575803369192042,2,32.86899755966866,66.64117666932462
6406,0.06657794156696381,0.6524244644722821,0.01775614707061273,0.4492237996959467,0,71.84928119678837,46.96346100776363
6407,-0.006212187524994112,0.5374646924101258,0.05251537737296544,0.06641631478699467,0,80.84320662952474,67.90151965320555
6408,0.05021249061574132,0.7608200128307593,0.09267678147699353,0.22259499498446225,1,85.1622417309606,61.25584281126734
6409,-0.0035745540014107124,0.7852149559066898,0.0169292545452985,0.2886286778326823,0,45.20630747805072,95.73070300877575
6410,0.2349781237104402,0.8402003576426742,0.04089393534642764,0.4350081294634428,0,97.05761400630013,44.30873941308656
6411,0.09357333618116831,0.764291803439476,0.044094331027479325,0.36871566488359475,1,58.60484727814935,85.35371469155555
