customer_id,age,gender,citytier,annualincome,occupation,creditscore,avgmonthlyspend,savingsrate,investmentamountlastyear,pastinvestments,riskflags,transactionvolatility,spendingstabilityindex,creditutilizationratio,debttoincomeratio,missedpaymentcount,digitalactivityscore,portfoliodiversityscore,risk_score,risk_label,gender_encoded,occupation_encoded,pastinvestments_encoded
5477,47.0,F,2,2985741.128002528,Salaried,564.9356299580877,10000.0,0.1367997354378044,1464527.8819839435,,2.0,0.1255821111426227,0.7396922176058004,0.091418689452449,0.1708596654419402,2,79.36440899201658,66.05850982550088,0.6454785662366512,medium,0,1,5
5478,50.0,O,2,2193183.6275982177,Business,793.0,10000.0,0.1205030592455159,2278.475102743089,Insurance,1.0,0.0076090583276916,0.6576548392179783,0.2393334384551165,0.0459582199279832,2,77.59724105975062,53.80692588714421,0.6507359441995104,medium,2,0,0
5479,49.0,M,1,1398440.2495311878,Salaried,806.0,10000.0,0.2911039559462762,554255.1433182302,MF,1.0,0.0665437297066,0.2347499341604659,0.1035294981052548,0.0136168353513781,3,20.6952492582836,70.67059263571835,0.5895519002644816,medium,1,1,1
5480,49.0,F,2,2225056.469847712,Salaried,849.0,22014.634971745585,0.3036154687831337,51478.18565750068,Insurance,1.0,0.0483384008804777,0.7293866360595169,0.0990387007107613,0.01665424476511,0,92.77167808039596,20.62666374313753,0.7974429656589855,low,0,1,0
5481,51.50848677444598,M,2,1737012.793501822,Self-employed,770.1563857609053,68618.83353765856,0.2376237330300759,2000000.0,MF,3.0,0.1853739706886316,0.7962637088180584,0.0677987939181188,0.0349765790334992,1,77.20461639155171,57.62933086411162,0.7643090698831316,low,1,2,1
5482,30.0,F,3,1705936.394966829,Business,778.921030377867,10000.0,0.05,769057.0493395707,Insurance,2.0,0.1266320856711238,0.5855546308337876,0.0240211744325729,0.0772313699484665,0,96.69943198543072,31.20380927459197,0.7493254803438106,low,0,0,0
5483,37.0,F,2,2225593.777357014,Salaried,759.7079068037648,10000.0,0.1826442040411499,1035546.02000305,MF_Stocks,3.0,0.3704213033364704,0.4617652625457143,0.0657737816239303,0.1283901681861863,1,32.63953452528142,40.81477020583879,0.685051727953133,medium,0,1,2
5484,34.0,M,2,823482.247263189,Self-employed,764.0,10000.0,0.3105261265957916,10930.691713221288,Stocks,5.0,0.0781158477481696,0.7068253825347603,0.1832092501271581,0.0646976401184141,2,72.85512512727516,75.38705634523018,0.6431432125765494,medium,1,2,3
5485,46.0,F,2,890063.5164939011,Business,726.0,10000.0,0.2869474229519448,100022.41977332,Insurance,1.0,0.1274205819786898,0.9623155628480876,0.0888205240548962,0.1123516291180712,1,80.14954682323274,54.85057789976297,0.7006550275849427,medium,0,0,0
5486,39.0,F,2,1191609.9293729805,Self-employed,799.0,10000.0,0.2621660952960444,185023.2131398634,Stocks,1.0,0.3621062640761811,0.6002204906161246,0.049872150157563,0.0171400014961326,1,68.90199998187934,71.37141529655271,0.699588966959049,medium,0,2,3
5487,31.0,F,2,1016238.6926286956,Salaried,669.4000520537272,10000.0,0.3021322394542721,192528.92857981165,MF,1.0,7.611567927898188e-05,0.5683983418290205,0.1499731208976209,0.2046522189785984,1,56.91206054502031,63.3322261760464,0.6517602257874567,medium,0,1,1
5488,53.0,F,1,869583.1768931383,Self-employed,722.0,10000.0,0.2993101180643358,312096.471364784,,3.0,-0.0013685947458699,0.7965797550967628,0.0218694755691317,0.360796267991888,0,70.95897740636873,53.27703854368197,0.7344424486893366,low,0,2,5
5489,58.0,M,3,1458972.801919373,Salaried,500.38435216707103,10000.0,0.4034971072013572,33745.89424401688,Stocks,0.0,0.1044056991200922,0.7597335531657614,0.1459743468752854,0.3993087149616693,1,68.86789936606557,74.56438178734498,0.6196164183083895,medium,1,1,3
5490,29.0,M,1,1058760.916902245,Salaried,651.0,10000.0,0.5,69117.39928573796,,0.0,-0.0050583431941882,0.763940552045228,0.1495798630798743,0.6897500346797083,2,49.85969243709808,69.73215775888923,0.5963845972199271,medium,1,1,5
5491,39.0,M,2,2367274.222453472,Business,850.0,48440.80056548266,0.4451420513664176,746610.7249651703,Insurance,0.0,0.0095319593749033,0.740844966519184,0.006291462864626,0.1040286404952782,0,78.37851257317148,54.165700318998624,0.8434560478091243,low,1,0,0
5492,54.0,O,3,2545073.373143844,Business,615.7793589572237,10000.0,0.0773872871386861,317137.43784778105,Stocks,0.0,0.0932405522101647,0.5897538596220527,0.0684614987249746,0.3990673616864902,1,64.6225068348152,46.57715150697679,0.6336845010490891,medium,2,0,3
5493,42.0,F,2,6000000.0,Business,673.0,35192.36026645902,0.237940876558468,352663.52857310657,Insurance,1.0,-0.0036335061349261,0.8317088485361509,0.1676753143709095,0.0008174860521389,0,74.3397527515749,75.76891406662298,0.8413976111273805,low,0,0,0
5494,34.0,M,3,3466323.851241892,Business,829.6167571696694,10000.0,0.2180539162840997,141910.38818795708,Insurance,2.0,0.1925487112980574,0.7321768488419379,0.0774463546019543,0.3050519560873346,1,59.14041153568945,76.43247791616685,0.7448397496674317,low,1,0,0
5495,33.0,F,2,2499559.7472820748,Salaried,712.0,25423.61895359459,0.357807117096148,12321.834288502285,Stocks,1.0,0.3747702485196584,0.5575365299664082,0.01921894070576,0.2681764573258106,0,67.34644948398469,9.539408123228824,0.7173773722541791,medium,0,1,3
5496,42.0,M,3,1433739.6465647875,Business,768.7782298197031,10000.0,0.295020361170188,52062.54452081594,MF_Stocks,0.0,0.0034158828192276,0.8484238356282982,0.0007781334212351,0.1053116157723535,0,64.38321488874816,34.586831052185886,0.769111377950898,low,1,0,2
5497,34.0,O,2,1307956.7240431425,Salaried,743.0,10000.0,0.5,84103.06819472351,MF_Stocks,3.0,0.0329032433072443,0.6300442584548045,0.1279948082696495,0.2966703058546139,2,73.33626595026098,34.34020517892064,0.6395123101337925,medium,2,1,2
5498,28.0,F,2,1944016.1295891176,Self-employed,556.9679543930682,10000.0,0.2010724209253174,7823.742593405482,Insurance,3.0,0.0824027906240636,0.5564292504942339,0.0779737964873615,0.335033931783027,3,52.75894217229712,58.59533124280442,0.5118315718542401,high,0,2,0
5499,44.0,F,3,3210899.5430003703,Business,654.0,10000.0,0.3056495081748699,372728.34197409736,Stocks,2.0,0.6217767874393282,0.7556865958879381,0.0511231092542898,0.2415475384767553,0,56.5977548916657,47.861234129269576,0.730499924485784,low,0,0,3
5500,31.0,M,3,766146.5360593738,Salaried,727.0,10000.0,0.5,118599.1310811095,,0.0,0.2309023579647589,0.8308918493071124,0.0131366298900182,0.4348076133947453,0,88.98473650774683,98.087750680451,0.7527734776331622,low,1,1,5
5501,47.0,F,2,1808450.7539386365,Self-employed,735.0,10000.0,0.2812489965618658,510183.05547091336,Stocks,3.0,0.0521280994881497,0.6460162281629376,0.2485186837758721,0.1535450925810736,2,66.64535328101266,70.0774536169235,0.6460225105471296,medium,0,2,3
5502,54.0,M,1,6000000.0,Self-employed,850.0,22559.149422303995,0.3211467567834553,213340.64686904548,Insurance,1.0,0.0039132772943092,0.89492303147501,0.0725716623206207,0.0087377348181106,0,72.00086576983739,79.09872267003698,0.9105587860354182,low,1,2,0
5503,43.0,M,2,1879445.5921605583,Salaried,846.0,10000.0,0.5,91638.400207925,,0.0,0.0390289150850343,0.7552257885089857,0.1293893962027708,0.110067963737572,1,68.17309589733797,54.91966316941718,0.7592246275590824,low,1,1,5
5504,42.0,M,2,754205.4847214136,Salaried,788.4409890955649,10000.0,0.2026378274296085,27270.933721358662,Stocks,1.0,0.2456828079389166,0.7150866566025507,0.0632393207572533,0.4236557144007274,0,68.133240777574,45.61305075091278,0.705442384181358,medium,1,1,3
5505,33.59850625778338,F,3,2798957.4132583505,Salaried,674.0,10000.0,0.1789608183858767,46681.31301235146,MF,1.0,0.0071331530175017,0.5118498969297074,0.0397041921885486,0.1408935726427013,3,59.45419213916114,37.74001475107654,0.5740428485432942,medium,0,1,1
5506,51.0,M,2,1519776.7852889982,Salaried,650.0,10000.0,0.3920979138300835,315058.91816324164,,2.0,0.0108174281749289,0.3503069625999696,0.1469823685271401,0.4095125267984777,3,22.236066105483022,52.6617200468184,0.5259632191074333,high,1,1,5
5507,37.0,M,2,2290682.944666508,Self-employed,715.0,10000.0,0.4106791595307805,80281.4365297725,,2.0,9.36603619250409e-06,0.6613584632793477,0.1257576390859136,0.1474867495679058,0,68.69564097539875,38.271571062050704,0.756926853084318,low,1,2,5
5508,41.0,M,2,5826838.11937781,Salaried,737.0,50806.04376412444,0.3979046436487909,860450.5866382757,MF,2.0,0.30048452677086,0.6672812590450793,0.0067293283260884,0.3224399404585735,0,97.64694207595144,85.35262214874848,0.854987504647436,low,1,1,1
5509,46.0,M,1,968716.074167064,Self-employed,850.0,21302.59219639255,0.1511444554340534,392903.7132156351,Insurance,3.0,0.056662679359348,0.7761341652922132,0.1221390029487598,0.4761196490155513,2,90.69149673141304,54.17591542518883,0.6448605374193971,medium,1,2,0
5510,48.0,F,1,1472047.105077507,Salaried,716.0,20129.25596936677,0.4293485929030847,204223.881752579,,0.0,0.0468456995411505,0.7484009758361211,0.0400831346527903,0.4585372185394736,2,71.74324328001562,40.61380516752015,0.6368279609558958,medium,0,1,5
5511,42.0,F,2,667756.7797864105,Self-employed,604.0,10000.0,0.5,177036.68917532777,MF_Stocks,0.0,-0.0012451462060748,0.7510346689146152,0.1535568976363685,0.0074762702425391,2,32.67371503044106,77.65259472158426,0.62259577316679,medium,0,2,2
5512,37.0,F,2,2832928.9459732324,Salaried,690.0,83780.3167647634,0.0501274675321947,359809.6749960458,Insurance,2.0,0.2567153298128838,0.7575702516730478,0.0508102636366959,0.3544109393438305,4,53.80599798653411,51.85230579992779,0.5188209021536545,high,0,1,0
5513,50.0,F,2,2485405.091441592,Self-employed,755.0,10000.0,0.3296523431350465,19347.454184829905,Stocks,0.0,-0.0067147753322527,0.6643774821278099,0.0826728068420905,0.1379609242801748,0,84.43024851088308,88.95851569663253,0.7860042985273934,low,0,2,3
5514,42.0,F,1,1027694.9985654564,Salaried,500.6499783408164,10000.0,0.4049141069568494,275147.0230579952,Insurance,3.0,-0.0027675411865367,0.6678257065361107,0.123486637486336,0.0864345977803462,0,83.8758659599549,76.83222355869214,0.6926339008713791,medium,0,1,0
5515,40.0,O,2,1608182.779489504,Business,605.6570795510719,10000.0,0.2414742577204135,136653.2717136892,Insurance,0.0,-0.0044723510885588,0.8389657770544436,0.0407229364528113,0.0002358176723485,0,79.48519995383097,78.62387837837537,0.7414125893865268,low,2,0,0
5516,43.0,F,3,721861.329558148,Salaried,695.0,10000.0,0.2881942693984652,267549.78796936286,Stocks,1.0,0.2461656332371265,0.4537397840754915,0.069106743851695,0.564836133486813,1,71.10709239945838,71.18518961393518,0.6188579705121686,medium,0,1,3
5517,45.0,M,3,1688905.624627663,Salaried,717.6310580044666,10000.0,0.2962671111681002,34172.95228026555,,1.0,-0.0051077889573911,0.5136723238641663,0.1386081389653833,0.0457859824224595,2,75.9965298603156,83.05288191148854,0.6424977816686875,medium,1,1,5
5518,45.0,M,2,1019379.9464071282,Salaried,673.0,10000.0,0.4098032811715005,121536.03202583782,,2.0,0.0910155153714837,0.7232462784246199,0.159371495106114,0.2095363926918606,2,47.965819881689015,41.00870130545901,0.6101349380929784,medium,1,1,5
5519,35.0,F,2,1027589.216237795,Business,616.1262295370307,10000.0,0.2740052074201757,37312.87881516,MF,1.0,0.0025325223065646,0.3437357634450191,0.2339631571084183,0.1542062327660397,0,55.226686109564255,38.43043470618037,0.6505339376915524,medium,0,0,1
5520,41.0,F,1,6000000.0,Salaried,570.2075214543707,10000.0,0.5,319153.33128409204,,1.0,0.5897938326920033,0.7459269964912176,0.1203623555150767,0.4295428498891407,1,75.06813830240274,51.927540449483935,0.7167662977740824,medium,0,1,5
5521,30.0,M,2,2160392.502780856,Self-employed,604.0,18349.456957706403,0.2223589093885091,853097.0347799497,Stocks,5.0,0.0717391783458325,0.4360713259815197,0.0870027165591079,0.0836165915957982,3,47.03705207645628,66.99015929000987,0.5624080523145858,medium,1,2,3
5522,41.58367877022662,M,1,557460.5172483012,Self-employed,850.0,10000.0,0.2673811830148264,47459.84699665679,Insurance,0.0,0.1499687799467446,0.6585557306031953,0.0688488406843602,0.2550093930663783,1,78.28457264182343,59.51223587851127,0.6944118647948062,medium,1,2,0
5523,30.0,F,3,427055.2025916703,Salaried,657.0,10000.0,0.5,120822.16808053944,,2.0,0.4825910119646942,0.87690782187151,0.0062542951423854,0.0568344091123401,0,68.38654495721921,88.68658762259568,0.736624560551948,low,0,1,5
5524,33.0,F,2,3512501.850291028,Salaried,778.0,26137.74039050453,0.4847788462154218,1284568.9981405886,MF_Stocks,4.0,0.0026798019733709,0.785413296021892,0.0919427954594993,0.2361226099675856,2,80.20733020288134,74.8435173382413,0.7569752644832827,low,0,1,2
5525,45.0,F,2,1924029.8595407177,Salaried,834.0,10000.0,0.2563968283150583,863046.7662454019,Stocks,0.0,0.2381293688374796,0.6326633436888454,0.167170451451227,0.4548463579255584,2,64.3991608040041,44.9449956883111,0.6508476155751546,medium,0,1,3
5526,32.0,O,2,2475021.8706915705,Salaried,700.3645999234025,10000.0,0.05,2000000.0,,0.0,0.2333723709232729,0.4746875111785458,0.0094966519083306,-0.0010112248636758,0,74.89700716486553,66.8527586868971,0.77114269060155,low,2,1,5
5527,45.0,M,2,3099288.115782799,Self-employed,598.8091723516153,19494.46084394229,0.0956328422842372,399882.55223398446,,1.0,0.0648969250222493,0.4893025231929657,0.1355534245077246,0.0837989537559253,3,53.33858494572948,91.37565455650262,0.5649360233961167,medium,1,2,5
5528,46.0,M,1,3285154.3024693998,Business,697.0,19601.97623523853,0.2925624646328638,36816.207940721135,MF,1.0,-0.0116266029796319,0.6939603998528212,0.2179674873868641,0.1066924904579145,2,39.67100014512396,74.74627163955137,0.6624301080462867,medium,1,0,1
5529,46.0,F,1,1551219.67711163,Self-employed,809.4487560370375,18500.47905867032,0.3128036963835409,428548.8142440241,MF,1.0,-0.0105173841671753,0.2579576777104134,0.1081955585851482,0.0648871661982595,1,96.26092280206332,34.464990927890305,0.6986480660202741,medium,0,2,1
5530,43.0,M,2,1025662.1210899696,Salaried,632.4970561348466,10000.0,0.0784019702548624,134876.46984308562,Stocks,5.0,0.2625274581339327,0.721472963003208,0.0690416703095764,0.0404203060885526,1,74.90976766287727,64.60367577114786,0.6383556624618915,medium,1,1,3
5531,30.0,F,3,2792207.956170881,Salaried,825.9962901172204,10000.0,0.1193551757898246,581486.4699371762,Stocks,3.0,0.4199722370489919,0.4993849039272519,0.0714019293305497,0.0326419238047187,3,22.42160637643689,57.58623989905536,0.6079722084733841,medium,0,1,3
5532,47.0,F,3,559438.1431150769,Salaried,771.0,10000.0,0.2311708883485518,92708.52686182334,,3.0,0.1559277469201729,0.6161806188606136,0.1214989116908099,0.3474164200115614,1,74.9393629809843,61.31593254007333,0.6542299229360407,medium,0,1,5
5533,32.0,M,1,965690.6849654892,Salaried,723.1592128017907,10000.0,0.2369481846338978,233340.05324804664,Insurance,3.0,0.2082364477592425,0.6555520079867071,0.0684018183474041,0.2363715215144813,1,76.47105130287983,64.48155223301731,0.6661888818197241,medium,1,1,0
5534,42.0,F,2,337725.385725339,Salaried,673.7301389887716,10000.0,0.3731714007345772,76619.55715855797,MF_Stocks,0.0,0.0089172211155734,0.7538331295322944,0.0380039230026307,0.2374099802578863,2,70.3171131831172,53.26669529849504,0.6143882680236344,medium,0,1,2
5535,50.0,M,1,642609.9325489767,Self-employed,636.0,10000.0,0.2502480011056897,75480.1898627181,Insurance,0.0,0.1719486564037028,0.938233821399714,0.0060308601575467,0.7438806483207472,0,73.25634941068662,37.40962463953514,0.6666041430082622,medium,1,2,0
5536,30.0,F,2,1891085.1400397047,Salaried,804.3404926517435,10000.0,0.3447026556275298,900592.7483386311,MF_Stocks,3.0,0.0916411650476842,0.8691187318637917,0.047055629135032,0.3049192118583089,1,86.04691234743618,29.91585983830659,0.7474003057616926,low,0,1,2
5537,42.0,F,1,2314570.682552398,Self-employed,619.0,14869.57830531994,0.4319775044592631,154660.4907202802,Insurance,4.0,0.3690290243210781,0.8092181452459807,0.2736129398367662,0.383002240415986,1,97.2607985178526,43.58385927333005,0.6555286257675268,medium,0,2,0
5538,34.0,F,3,2264172.364767898,Self-employed,695.0,10000.0,0.05,488358.4576371172,Stocks,0.0,0.1494345790530616,0.6474681528181057,0.1011323988085731,0.224978874677834,1,76.07605633000514,14.75144231459752,0.6570314275432095,medium,0,2,3
5539,30.0,F,2,763209.4101410692,Business,578.0429191239316,10000.0,0.1744320374491607,718512.9168091315,MF_Stocks,1.0,-0.0022630100419042,0.6577277282600408,0.1239719320087196,0.2555299417415765,0,66.92190976711328,62.70446688580133,0.6778050784391639,medium,0,0,2
5540,32.0,F,3,822482.0261643478,Salaried,850.0,10000.0,0.4383296184290853,288440.153553518,,3.0,0.4850413032309515,0.7185717906197034,0.1168555705336145,0.2334571631016984,1,75.98968878586975,97.81967491088142,0.7195806774636925,medium,0,1,5
5541,63.0,F,2,663325.7339661218,Self-employed,750.0,10000.0,0.2090222613940252,176220.42806368074,MF,0.0,0.1484507910575699,0.468035387565261,0.1271215265338401,0.3049100398164335,3,39.77107395443449,55.460698689664014,0.5322617777547055,high,0,2,1
5542,42.0,F,1,909237.4143877958,Self-employed,754.0,10000.0,0.233663832770736,13359.856063945626,MF_Stocks,3.0,-0.0046778374885951,0.759122932673268,0.0877936254197514,0.0243621930333469,0,78.17047354452741,43.043512635132814,0.7444318652906032,low,0,2,2
5543,33.0,F,2,835769.6529995397,Salaried,701.0,10000.0,0.4487863265723839,196870.1725354354,Stocks,2.0,0.5432810364561853,0.5989709967036384,0.0735282641491852,0.2386388334697563,0,75.23533412172097,13.580750821328508,0.6899801911282571,medium,0,1,3
5544,38.0,F,3,3588657.8886910146,Salaried,554.3883973341517,10000.0,0.1251439184405819,219006.95051728725,Insurance,0.0,0.2348214190213205,0.5413737109820567,0.0055657893203568,-0.0223381510429986,0,82.08959614250111,90.93923532022852,0.7292050575408922,low,0,1,0
5545,53.0,M,2,3091118.411166908,Self-employed,684.0,50235.11940777398,0.3151596278995725,969736.4971977036,Insurance,1.0,0.0779093717567427,0.6811546465089944,0.0431973826164222,0.297684207038317,1,78.6063393477818,54.47544779272806,0.7271253342697346,low,1,2,0
5546,63.0,F,3,1060377.2225750752,Salaried,627.0520694208301,10000.0,0.2555290322801457,4011.662216077216,,3.0,0.3630783928139099,0.6460420360832665,0.1261693432832097,1.16282305169918,2,100.432640415283,40.48060541772267,0.5055568103490785,high,0,1,5
5547,42.0,F,2,1543013.0990718564,Salaried,716.0,10000.0,0.2241529794326055,423843.3620674774,Insurance,1.0,0.2481440820494079,0.8928758178881884,0.0959409088129475,0.0592194881962941,0,80.43376265511168,93.95094377113816,0.7659341393826743,low,0,1,0
5548,57.0,M,2,945796.860982524,Self-employed,689.0,10000.0,0.1909694292761993,329784.755733774,,0.0,0.110230595065866,0.6104470509968367,0.0242083299420641,0.1113649370747994,1,85.11296350707616,44.92164696690456,0.6629956669914834,medium,1,2,5
5549,32.0,M,2,1905572.0833812088,Salaried,679.5383154139238,10000.0,0.1787914949510571,542410.9400875585,Stocks,0.0,-0.0066301494013344,0.7227799817236069,0.0092447076188569,0.0543728838211751,0,82.87763215330332,28.89323899027299,0.7482668007394858,low,1,1,3
5550,40.0,M,1,1233087.9935837877,Salaried,850.0,19607.95385404468,0.0663633642693355,516600.0976199758,Stocks,2.0,0.0480129665409799,0.7165930208515792,0.0716850978484721,1.0299147543347702,0,62.98559692770263,33.32560459924774,0.6939058522141892,medium,1,1,3
5551,41.0,M,1,3036102.096521684,Business,717.0,54713.00478959727,0.05,771099.8984847274,Insurance,1.0,0.2408246013124743,0.4417791094725423,0.0674372573285208,0.1213738013490288,3,51.50461402360972,23.776259665933992,0.5727256450496965,medium,1,0,0
5552,43.0,F,2,1114626.2631937258,Salaried,583.0,10000.0,0.1670269021666374,147961.2951759747,Stocks,3.0,0.7774016170947076,0.6202983778921555,0.0484118449585044,0.4325861617271976,1,81.29392566040914,53.9260148603715,0.5732012361444779,medium,0,1,3
5553,46.0,F,2,782187.0156283316,Salaried,850.0,10000.0,0.2596480651954062,105863.94692161784,Insurance,0.0,0.2320276487653268,0.7049239437718149,0.0035287041380578,0.3931654932331629,0,68.77042723336635,22.61738697219849,0.7317830992495934,low,0,1,0
5554,37.0,F,2,1311068.1290575166,Self-employed,621.0,10000.0,0.3733993810424429,319312.39186653064,Insurance,1.0,-0.0083513076212703,0.3113551729214561,0.1281812573692634,0.0268526194259892,1,26.527102933036492,60.5651066696769,0.6408579171585174,medium,0,2,0
5555,30.0,F,3,2676187.9320600573,Salaried,528.0,21893.601974458838,0.1620346405141143,8124.091318065151,Stocks,0.0,-0.0086515814322833,0.8497895643937687,-0.0017629175233948,0.0838833850504154,0,78.5952206921229,89.36186442808415,0.7304369867609312,low,0,1,3
5556,34.0,M,3,3051709.0181553466,Salaried,741.0,10000.0,0.096319385523682,325313.0853422102,,2.0,0.0604029927041775,0.975055766606662,0.0384667584969647,0.1414149074479117,0,100.90251474399442,77.84937381675309,0.8022833651056565,low,1,1,5
5557,46.0,M,2,862479.5299743692,Salaried,684.0,13871.292151370772,0.2267224076525705,1177148.5361204166,,2.0,0.0032698374844957,0.520487480214061,0.0794642087045132,0.0315251953366605,0,98.12053551546296,47.5510208294578,0.7373280348808928,low,1,1,5
5558,32.719324511642995,M,3,1851220.781335587,Self-employed,660.0,10000.0,0.1970992750521907,284336.5492458992,Stocks,4.0,-0.0045262503590555,0.7974879089931531,0.2062174889824974,0.0861232839526295,2,68.93716973958196,66.89350109876477,0.6333152044415687,medium,1,2,3
5559,46.0,M,2,1137604.04787752,Self-employed,679.0,10000.0,0.2000742756547477,878795.8880845857,Insurance,1.0,0.0169498130684949,0.7070228903111861,0.0307620802126217,0.3944591343772207,1,67.1280572340622,32.314453837877885,0.6631964704243118,medium,1,2,0
5560,46.0,F,2,1297146.0650402035,Salaried,703.7851813254813,10000.0,0.2596775454196341,63963.58278388864,Stocks,2.0,-0.0038710154763705,0.5643190203278429,0.0920478843366023,0.0164520711344263,0,80.52405780960204,68.44754294165935,0.7339680780968089,low,0,1,3
5561,31.0,M,1,1766137.4217458635,Salaried,600.3245080670376,10000.0,0.1937109920044156,379433.2756308379,MF,2.0,0.1248815600690334,0.5770801231143117,0.0765822937062263,0.3961366184923812,1,86.58201770001347,56.76772448017119,0.6311586172493351,medium,1,1,1
5562,44.0,F,3,1363350.100150786,Salaried,850.0,10000.0,0.3080168728303994,851104.7329787654,,3.0,0.1623660778587906,0.6391657653038934,0.017686028244172,0.546495260680824,0,61.7058301625672,40.54290487803294,0.7571957519306286,low,0,1,5
5563,45.0,M,1,1534731.2420325824,Self-employed,741.63202774465,10000.0,0.2820812985288709,177959.31331287936,,0.0,0.0004510901213793,0.4778812791023973,0.1079766768394126,0.0227833156726646,3,18.89101298319347,82.96032828224425,0.5881200871692766,medium,1,2,5
5564,31.0,F,2,3207371.539288169,Self-employed,546.4909600972865,10000.0,0.5,239224.6061258736,MF_Stocks,2.0,-0.0009208360622792,0.4189565102841526,0.1210013218328135,0.0204907137981177,1,54.24048869217432,76.82020797857001,0.6872029483070002,medium,0,2,2
5565,32.0,F,2,1067655.6670565566,Self-employed,850.0,10000.0,0.2230037653407315,64109.93636902733,MF_Stocks,0.0,0.1016687273466765,0.6508976353272996,0.0922126217391614,0.2766699506628138,0,65.22446153163597,51.40664152404135,0.74396759122129,low,0,2,2
5566,36.0,M,1,1117436.1972117552,Business,806.1961113125507,10000.0,0.4420491031073131,322077.3320312042,Insurance,2.0,0.1232748413684133,0.5543448086740244,0.1472764166417448,0.1263278180578532,3,45.26648411502842,57.40588082727175,0.6055559139842666,medium,1,0,0
5567,42.0,F,1,462117.3426601371,Salaried,779.0,10000.0,0.3611127673415562,158604.2060851544,MF,2.0,-0.0006795789665226,0.6251841789029798,0.0839319066320437,0.1187656439822678,2,79.20623227920903,44.725385646270425,0.642715803599276,medium,0,1,1
5568,35.0,M,1,1919338.014967028,Salaried,591.0,10000.0,0.3242523891944812,76983.08406194688,Insurance,0.0,0.3605240121385468,0.9236523546744696,0.042698666396975,0.1616817885769313,0,70.0845227310182,45.90329816602116,0.715480368982999,medium,1,1,0
5569,31.0,F,2,783071.703881327,Business,850.0,10000.0,0.246457967076669,95758.76205757329,,2.0,0.0555846621417754,0.6605484785743608,0.0937376289996719,0.1988818717239171,0,78.546704274167,45.933180328248014,0.7508343986282527,low,0,0,5
5570,47.0,O,3,839415.5220024238,Self-employed,737.0,10000.0,0.1990176855762286,191637.79751520365,Insurance,1.0,0.1805628319860284,0.8794998660670708,0.139636524576578,0.3963166773004642,2,76.20508494000528,6.739532228075149,0.5979273647832334,medium,2,2,0
5571,33.0,F,3,1138585.119942877,Salaried,697.0,10000.0,0.5,71904.73553286651,Insurance,0.0,0.1625972504329438,0.8585104408487102,0.1018473662698507,0.3449189104126887,4,62.23017935871367,60.77005045523183,0.5385052315112648,high,0,1,0
5572,28.0,F,2,1516736.3816276568,Salaried,599.0,10000.0,0.2732349775185813,25429.380369836264,MF_Stocks,0.0,0.2530835299894097,0.704716675412185,0.0632394140661297,0.3144339602279238,1,78.50904794873918,54.80661157395848,0.6332678507360872,medium,0,1,2
5573,37.0,M,1,2536859.5226533925,Business,684.2773828140797,22005.83504547988,0.0952122395947813,314270.71754838625,Stocks,0.0,-0.0018990778385206,0.6911395578253426,0.3049909162667541,0.0758178894860734,2,79.47512378895304,69.86784080601473,0.6319082060722857,medium,1,0,3
5574,54.0,M,3,934096.8579361418,Business,749.0,25453.884874615644,0.3902532248011647,335090.7151194938,MF_Stocks,2.0,0.0195569562954968,0.8188272607651003,0.0451647791011688,0.1861811997708071,2,81.33602161713596,78.01622936438378,0.673933185031011,medium,1,0,2
5575,50.68153243713908,F,1,1915879.347554213,Salaried,810.0,10000.0,0.2920354457596478,351415.26451298187,MF_Stocks,4.0,0.0540671833650676,0.7595561331096159,0.0873045912083907,0.0731279772204915,0,86.05899930771722,94.03917457925512,0.805923165271251,low,0,1,2
5576,42.0,M,1,2001867.618896492,Salaried,650.0,10000.0,0.2188407996320899,1002269.707370776,Stocks,0.0,-0.0059262970124018,0.6652745949958576,0.045506210738409,0.0358214324797476,0,55.207055522624216,60.01803293420673,0.7545717519160638,low,1,1,3
5577,40.0,F,2,491378.3167163904,Salaried,619.012381458159,10000.0,0.5,121522.36820367024,,1.0,0.0053932835767668,0.7040107783774116,0.0041313062961609,0.4161941074004831,0,97.51303218965212,46.12148386752838,0.7048542483419891,medium,0,1,5
5578,40.0,F,2,1211728.0394235302,Self-employed,778.6088507968354,20478.08706091218,0.2095354750598687,22377.750486633016,MF,2.0,0.6170796251415478,0.7181634100790785,0.1579171368988039,0.8187726038879133,1,55.8593902043781,42.39767339622997,0.6052929736170984,medium,0,2,1
5579,29.0,F,2,1190413.9871474945,Salaried,518.9389724495825,10000.0,0.4083674949112441,42583.98267483743,MF,1.0,0.2632527191002327,0.7504561940474721,0.0930755789064013,0.35812802126757,1,73.86780412950857,79.67274217797771,0.6213729735917792,medium,0,1,1
5580,33.0,F,3,970390.1633280212,Self-employed,702.0,10000.0,0.3482511171176917,95599.42311481907,MF_Stocks,2.0,0.3808706477139091,0.7779254009240559,0.0607833564327084,0.7159622412667379,1,84.67012748814592,45.01637478527445,0.6317429010096465,medium,0,2,2
5581,57.0,F,2,639593.4186199282,Self-employed,710.0,10000.0,0.05,42432.27643674286,MF,1.0,0.0234645373966398,0.5807595228699153,0.1000425400596116,0.0623718435110392,2,88.06751432024313,66.21074545066496,0.5980710339035497,medium,0,2,1
